,Review Text,Review,Recommends
1479,"The environment is good. Close to d nature with lakeside views. I can't comment about their foods. Though it's d Cafe for triangles, but sometimes other clients they've whose come here to pass their time lavished ways. During my jogging session I observed that. Behaviour of staff well as I had observed yesterday when I had popped in during d heavy rainfall. I have tested Coffee, that's really hot & nice. I enjoyed. Thanks to Cafe management authority.","The environment is good. Close to d nature with lakeside views. I can't comment about their foods. Though it's d Cafe for triangles, but sometimes other clients they've whose come here to pass their time lavished ways. During my jogging session I observed that. Behaviour of staff well as I had observed yesterday when I had popped in during d heavy rainfall. I have tested Coffee, that's really hot & nice. I enjoyed. Thanks to Cafe management authority.",
1480,So delicious food. Reasonable too. friendly atmosphere. Service is soo good.serving was quick.100 e 100.paisa usul type.from today its my one of the best place for food.,So delicious food. Reasonable too. friendly atmosphere. Service is soo good.serving was quick.100 e 100.paisa usul type.from today its my one of the best place for food.,
1481,"A cool place to hangout and have ur traditional ""adda"" with friends with delicious pocket friendly quality food. A must-go!","হ্যাঙ্গআউট করার জন্য একটি দুর্দান্ত জায়গা এবং সুস্বাদু পকেট বান্ধব মানের খাবারের বন্ধুদের সাথে আপনার প্রথাগত ""অ্যাডা"" রয়েছে। অবশ্যই যেতে হবে!",
1482,The environment is fascinating. Rain lake view and iftaar perfectly worth of every penny. The grilled chicken is great. But the friied rice is a little less of taste. Overall I'm pleased and hope to go there again. ✌,পরিবেশ মনোমুগ্ধকর। বৃষ্টি হ্রদ দৃশ্য এবং প্রতিটি পয়সা পুরোপুরি মূল্য ইফতার। গ্রিলড মুরগি দুর্দান্ত। তবে ভাজা ভাতে স্বাদ খানিকটা কম। সামগ্রিকভাবে আমি সন্তুষ্ট এবং আবার সেখানে যাওয়ার আশাবাদী। ✌,
1483,Seriously you will get the best quality food at a super duper cheaper rate in Dhanmondi!,সিরিয়াসলি আপনি ধানমন্ডিতে একটি সুপার ডুপার কম দামে সেরা মানের খাবার পাবেন!,
1484,Food with a view. An angle that is perfect for hangout. Loved the bbq platter! ❤️,একটি দর্শন সহ খাদ্য। একটি কোণ যা hangout এর জন্য উপযুক্ত। বিবিকিউ প্লাটার পছন্দ! ❤️,
1485,Worst food test ever I had.. I odered thai supe but its not thai supe its overloaded by ginger.. And cold coffee is not cold also .. Very bad food,আমার থেকে সবচেয়ে খারাপ খাবারের পরীক্ষা হয়েছিল .. আমি থাই স্যুপের অর্ডার দিয়েছিলাম তবে এটি থাই স্যুপ নয় এটি আদা দ্বারা ওভারলোডড .. এবং ঠান্ডা কফিও ঠান্ডা নয় .. খুব খারাপ খাবার,
1486,Nice environment and perfect place for hanging out with special one. Quick service and their foods taste awesome. Wanna go there again.,সুন্দর পরিবেশ এবং বিশেষের সাথে Hangout করার জন্য নিখুঁত জায়গা। দ্রুত পরিষেবা এবং তাদের খাবারগুলি দুর্দান্ত taste আবার সেখানে যেতে চান।,
1487,"Nice environment & this place is pretty good, food quality was good and we would come again..","সুন্দর পরিবেশ এবং এই জায়গাটি বেশ ভাল, খাবারের মান ভাল ছিল এবং আমরা আবার আসব ..",
1488,We visited around 1.5 years ago but we still love the place. Obviously for busyness we can't move regularly but we have soft corner for Triangle. Best wishes for you. Thanks,আমরা প্রায় 1.5 বছর আগে পরিদর্শন করেছি কিন্তু আমরা এখনও জায়গাটি পছন্দ করি। স্পষ্টত ব্যস্ততার জন্য আমরা নিয়মিত চলতে পারি না তবে ত্রিভুজের পক্ষে আমাদের কাছে নরম কোণ রয়েছে। আপনার জন্য শুভেচ্ছা. ধন্যবাদ,
